DATETIME,QUESTIONNAIRE_TYPE,AGE,ID_NUMERO_TEL,SEXE_MASC,SEXE_FEM,SEXE_COMMENT,HANDICAP,HANDICAP_SOURD,HANDICAP_DEFICIENT_AUDITIF,HANDICAP_AVEUGLE,HANDICAP_DEFICIENT_VISUEL,HANDICAP_MOTEUR,HANDICAP_AUTRE,HANDICAP_AUTRE_COMMENT,LANGUE_COURANTE_1,LANGUE_COURANTE_2,LANGUE_COURANTE_3,LANGUE_COURANTE_4,LANGUE_FREQUENTE_1,LANGUE_FREQUENTE_2,LANGUE_FREQUENTE_3,LANGUE_FREQUENTE_4,LANGUE_MATERNELLE_1,LANGUE_MATERNELLE_2,LANGUE_MATERNELLE_3,LANGUE_MATERNELLE_4,NIVEAU_ETUDE,NIVEAU_SECONDAIRE_CHOIX,NIVEAU_SUPERIEUR_CHOIX,PROFESSION_ADMINISTRATION,PROFESSION_AGRICULTURE_VITICULTURE,PROFESSION_ARTISANAT,PROFESSION_CADRE,PROFESSION_COMMERCE,PROFESSION_ELEVE_ETUDIANT,PROFESSION_EMPLOYE_OUVRIER,PROFESSION_ENSEIGNEMENT,PROFESSION_METIERS_SANTE,PROFESSION_METIERS_SPECTACLE,PROFESSION_PROFESSION_LIBERALE,PROFESSION_RETRAITE,PROFESSION_SANS_ACTIVITE_PROFESSIONNELLE,PROFESSION_METIER_AUTRE,PROFESSION_ENSEIGNEMENT_CHOIX,PROFESSION_METIER_AUTRE_COMMENT,CODE_POSTAL,DUREE_VIE_DPT,TYPE_TELEPHONE,TYPE_TELEPHONE_AUTRE_COMMENT,ABONNEMENT_ILLIMITE,TEMPS_UTILISATION_SMS,ENVOI_SMS_SEMAINE,RECEPTION_SMS_SEMAINE,UTILISATION_T9,DESTINATAIRE_AMIS,DESTINATAIRE_COLLEGUES,DESTINATAIRE_FAMILLE,DESTINATAIRE_COMPAGNON,DESTINATAIRE_CONCOURS,DESTINATAIRE_AUTRE,DESTINATAIRE_AUTRE_COMMENT,REDACTION_SMS,UTILISATION_CHAT,UTILISATION_FORUM,UTILISATION_COURRIER_ELECTRONIQUE,UTILISATION_RESEAUX_SOCIAUX,UTILISATION_AUTRE,UTILISATION_AUTRE_COMMENT,RAISON_REDAC_SMS_PRIX,RAISON_REDAC_SMS_DERANGER,RAISON_REDAC_SMS_ALLER_VITE,RAISON_REDAC_SMS_AIME_PAS_TELEPHONER,RAISON_REDAC_SMS_AUTRE,RAISON_REDAC_SMS_AUTRE_COMMENT,RAISON_ECRITURE_SMS_RAPIDE,RAISON_ECRITURE_SMS_JOUER_LANGUE,RAISON_ECRITURE_SMS_COMPLICITE,RAISON_ECRITURE_SMS_AUTRE,RAISON_ECRITURE_SMS_AUTRE_COMMENT,APPORT_ECRITURE_SMS,AVENIR_SMS,CODE_MIXING,LANGUE_MIXING_1,LANGUE_MIXING_2,LANGUE_MIXING_3,LANGUE_MIXING_4,CODE_SWITCHING,LANGUE_SWITCHING_1,LANGUE_SWITCHING_2,LANGUE_SWITCHING_3,LANGUE_SWITCHING_4,COMPREHENSION_ECRITURE_SMS,SOUVENIR_SMS,DUREE_LECTURE,DUREE_LECTURE_REEL,TYPE_LECTURE_JOURNAL,TYPE_LECTURE_BD,TYPE_LECTURE_WEB,TYPE_LECTURE_LIVRES,TYPE_LECTURE_AUTRE,TYPE_LECTURE_AUTRE_COMMENT,ECRITURE_PAPIER,TYPE_ECRITURE_COURSES,TYPE_ECRITURE_COURRIER,TYPE_ECRITURE_JOURNAL,TYPE_ECRITURE_PETITS_MOTS,TYPE_ECRITURE_NOTES_PRO,TYPE_ECRITURE_AUTRE,TYPE_ECRITURE_AUTRE_COMMENT,ECRITURE_FREQ
2011-09-16 10:39:47,consentement+questionnaire,29,287,,1,,0,0,0,0,0,0,0,,ita,,,,fre,,,,fre,,,,niveau_superieur,,bac_5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,34090,7,classique,,oui,plus de 5,10 a 20,10 a 20,non,5,0,4,6,0,0,,redaction_ortho_standard,jamais,jamais,tres_souvent,parfois,,,0,0,1,0,0,,0,0,0,0,,"cela permet d'envoyer une information, une confirmation de rendez-vous, etc rapidement sans déranger le destinataire.",oui car cela reste le moyen le plus facile et rapide pour communiquer un petit message.,non,,,,,non,,,,,oui_mais,francais_standard,4.190476190476191,3,1,0,1,1,0,,oui,1,1,0,0,1,0,,souvent
2011-09-16 11:07:02,consentement+questionnaire,17,416,1,,,0,0,0,0,0,0,0,,eng,fre,spa,rus,fre,eng,spa,rus,eng,,,,niveau_superieur,,bac_1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,24320,,classique,,oui,1 a 3,plus de 100,plus de 100,oui,6,3,3,0,0,0,,redaction_ortho_standard,souvent,souvent,tres_souvent,jamais,,,1,1,0,0,1,"souvent, les gens sont indisponibles pour des appels.",0,0,0,0,,"C'est incomprehensible.

Totalement.","J'espère que non.

Maximum de 250 caractères, très très coûteux pour ce que c'est (ça ne coûte rien aux opérateurs).

Si j'envoie souvent des SMS, c'est parce que personne ne répond aux emails.",oui,eng,fre,spa,,oui,fre,eng,ger,,oui_mais,francais_standard,11.523809523809524,10,1,0,1,1,0,,oui,0,1,0,0,1,1,Romans,souvent
2011-09-16 13:44:43,consentement+questionnaire,23,241,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,11370,,iphone,,oui,plus de 5,50 a 100,50 a 100,oui,6,0,3,6,0,0,,redaction_melange,jamais,rarement,souvent,souvent,,,1,0,1,0,0,,0,0,0,0,,"inc : compréhension
av : rapidité",oui car c'est un moyen de communiquer rapidement et de plus en plus de forfat propose les sms ilimités,oui,fre,eng,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,0,0,,oui,1,0,0,0,1,0,,souvent
2011-09-16 14:27:58,consentement+questionnaire,20,406,,1,,0,0,0,0,0,0,0,,fre,eng,oci,spa,fre,oci,eng,spa,fre,oci,,,niveau_superieur,,bac_2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34830,,iphone,,oui,plus de 5,plus de 100,plus de 100,oui,5,0,4,6,0,0,,redaction_ortho_standard,rarement,jamais,parfois,souvent,,,1,0,1,1,0,,0,0,0,0,,,,oui,oci,eng,,,oui,oci,eng,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,1,0,,non,0,0,0,0,0,0,,
2011-09-16 17:14:40,consentement+questionnaire,21,20,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,cpf,,,niveau_superieur,,bac,0,0,1,0,0,1,0,0,0,0,0,0,0,1,,apprentie esthéticienne,34080,14,blackberry,,oui,plus de 5,plus de 100,plus de 100,non,5,2,5,6,1,0,,redaction_melange,jamais,rarement,souvent,souvent,,,1,1,0,1,0,,1,0,0,0,,"l orthographe
l habitude",oui,oui,fre,spa,eng,,non,,,,,oui_mais,francais_standard,2.0952380952380953,1,0,1,1,0,1,pub,oui,1,1,0,1,1,0,,tres_souvent
2011-09-16 17:32:39,consentement+questionnaire,20,185,1,,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34410,7,iphone,,oui,plus de 5,50 a 100,50 a 100,non,5,3,4,6,1,0,,redaction_melange,rarement,jamais,tres_souvent,souvent,,,1,0,1,0,1,pratique et rapide,1,1,0,1,c'est amusant decrire certains mots d'une certaine maniere; en plus d'être plus rapide on peut presque déterminer qui ecrit tel sms avec des mots particuliers ecrits d'une manière particulière et c'est amusant ^^,"avantages: rapidité, pratique, envoi a plusieurs destinataires,...

inconvénients: une personne peut mal (com)prendre de manière écrite la manière dont on aurait dit quelque chose de particulier à l'oral
=> disputes","Oui le sms a encore beaucoup d'avenir devant lui car ça reste très pratique, plutôt que d'appeler les 518729728336517 personnes qu'on connait dans le monde, un petit sms sur un forfait illimité en guise de joyeux noël ou de bonne année fait toujours plaisir",oui,fre,eng,,,oui,fre,eng,jpn,,oui,pas_opinion,2.0952380952380953,1,1,1,1,0,1,mangas,oui,1,0,0,0,1,0,,souvent
2011-09-16 20:30:43,consentement+questionnaire,20,182,,1,,0,0,0,0,0,0,0,,fre,,,,fre,eng,,,fre,,,,niveau_superieur,,bac_4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34090,2,classique,,oui,3 a 5,10 a 20,10 a 20,non,6,2,3,0,0,0,,redaction_ortho_standard,jamais,jamais,jamais,jamais,,,0,1,0,1,0,,0,0,0,0,,,,non,,,,,non,,,,,oui_mais,francais_standard,2.0952380952380953,1,1,0,1,1,0,,oui,1,1,1,1,1,0,,tres_souvent
2011-09-17 11:19:39,consentement+questionnaire,26,138,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,34090,,iphone,,non,plus de 5,5 a 10,5 a 10,non,6,0,5,0,0,0,,redaction_melange,jamais,rarement,souvent,souvent,,,0,0,1,0,0,,1,0,0,0,,"rapidité, parfois + efficace qu'un appel","oui, ya qu'à regarder le nombre de sms qui sont envoyés par jour !",oui,fre,eng,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,0,0,1,1,0,,oui,1,0,0,0,1,0,,rarement
2011-09-17 11:59:34,consentement+questionnaire,18,89,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,,,,fre,,,,niveau_superieur,,bac_1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,34000,0,autre,alcatel,oui,3 a 5,plus de 100,50 a 100,oui,6,2,4,5,0,0,,redaction_melange,jamais,jamais,souvent,souvent,,,1,1,1,1,0,,0,1,0,0,,,,oui,eng,fre,spa,,non,,,,,oui,francais_standard,4.190476190476191,3,1,0,0,1,0,,oui,1,1,0,1,1,0,,tres_souvent
2011-09-17 14:54:22,consentement+questionnaire,22,426,,1,,0,0,0,0,0,0,0,,fre,spa,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34570,,iphone,,non,plus de 5,5 a 10,5 a 10,non,6,0,5,0,0,0,,redaction_melange,jamais,jamais,tres_souvent,tres_souvent,,,0,0,0,1,0,,1,0,0,0,,"les avantages: cela va plus vite

les inconvénients: on fait de plus en plus de faute d'orthographe et on écrit en sms lorsqu'on prend des notes en cours.","oui, car de nos jours de plus en plus de personne écrivent des sms, c'est plus rapide et cela diminue le nombre sms. ",oui,spa,fre,eng,,oui,fre,spa,,,oui_mais,pas_opinion,5.238095238095238,4,0,1,1,0,0,,oui,1,0,0,1,1,0,,souvent
2011-09-17 21:54:31,consentement+questionnaire,17,243,,1,,0,0,0,0,0,0,0,,fre,,,,fre,ger,eng,,fre,,,,niveau_superieur,,bac,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34000,,blackberry,,oui,plus de 5,50 a 100,50 a 100,non,6,0,1,6,0,0,,redaction_ortho_standard,jamais,jamais,parfois,souvent,,,1,1,1,1,0,,0,0,0,0,,"Au début, quand j'étais au collège, j'écrivais en ""langage"" sms et j'ai eu 1 à une dictée. Je ne sais pas si c'est vraiment ça qui m'a fait échouer mais j'ai quand même tout de suite arrêté. Depuis je ne fais pratiquement plus aucune faute.","Bien sûr. Je pense même que le sms représente l'avenir. Maintenant, on peut même consulter ses comptes, on reçoit des offres de certains magasins, et même quand on achète un billet d'entrée pour une séance de cinéma par internet, notre facture est envoyé sur notre mobile.",non,,,,,non,,,,,oui,pas_opinion,6.285714285714286,5,0,0,1,1,0,,oui,0,0,1,0,1,0,,tres_souvent
2011-09-17 23:28:26,consentement+questionnaire,20,332,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34130,,iphone,,oui,plus de 5,50 a 100,50 a 100,oui,6,3,1,4,0,0,,redaction_ortho_standard,jamais,jamais,parfois,souvent,,,1,1,1,0,0,,0,0,0,0,,Inconvénient : la perte de l'écriture française .,"Oui, comme les courriers électroniques les SMS seront toujours utilisés, d'autant plus que désormais même les entreprises nous envoient des SMS pour nous dire des informations tel que l'opticien pour dire que les lunettes sont prêtes. ",oui,eng,fre,,,non,,,,,oui_mais,francais_standard,4.190476190476191,3,1,0,1,1,0,,oui,1,0,1,1,1,0,,souvent
2011-09-18 04:19:24,consentement+questionnaire,24,189,1,,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,superieur,,34080,0,iphone,,oui,plus de 5,5 a 10,5 a 10,oui,4,3,5,6,0,0,,redaction_ortho_standard,parfois,parfois,tres_souvent,souvent,,,1,1,0,1,0,,0,0,0,0,,"Plus rapide
Demande un temps d'adaptation.
Peut être ambigu.","Oui. C'est le moyen de communication non synchrone par excellence. 
Sa raison de perdurer est la difficulté à écrire un message via un téléphone portable (les touches sont trop petites). En attendant les percées de la reconnaissance vocale (qui tardent depuis longtemps), le SMS sera le moyen de communication privilégié depuis un téléphone.",non,,,,,oui,fre,eng,,,oui_mais,pas_opinion,5.238095238095238,4,1,0,0,1,1,articles scientifiques,oui,1,0,0,0,1,0,,souvent
2011-09-18 09:04:59,consentement+questionnaire,14,75,,1,,0,0,0,0,0,0,0,,fre,,,,fre,spa,eng,,fre,,,,niveau_secondaire,college,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34000,,blackberry,,oui,plus de 5,plus de 100,plus de 100,non,6,0,2,0,0,0,,redaction_soit_soit,jamais,jamais,rarement,tres_souvent,,,1,0,1,0,0,,1,0,0,0,,c'est bien pour aller plus vite pour quelque abréviation  mais  je ne l'utilise pas pour l'envoyer a mais parent parce que il ne la comprendrais pas ... ,je ne sais pas trop ...,oui,fre,eng,spa,,non,,,,,oui,pas_opinion,6.285714285714286,5,1,0,1,1,0,,oui,0,0,0,1,1,0,,souvent
2011-09-18 09:48:18,consentement+questionnaire,34,295,1,,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,34070,,classique,,non,plus de 5,10 a 20,5 a 10,oui,4,0,3,5,0,0,,redaction_ortho_standard,rarement,parfois,tres_souvent,parfois,,,1,1,1,0,0,,0,0,0,0,,,,non,,,,,non,,,,,oui_mais,pas_opinion,4.190476190476191,3,1,0,1,0,0,,non,0,0,0,0,0,0,,
2011-09-18 15:51:19,consentement+questionnaire,18,355,,1,,0,0,0,0,0,0,0,,fre,spa,eng,,fre,,,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,30230,,classique,,oui,plus de 5,plus de 100,plus de 100,oui,5,1,4,0,0,0,,redaction_melange,jamais,jamais,souvent,tres_souvent,,,0,0,1,1,0,,1,0,0,0,,"Avantage(s): - c'est plus rapide.
- cela réduit la taille des SMS et donc réduit le coût de l'SMS .

Inconvénient(s): - prendre des mauvaises habitudes orthographiques.",Oui . C'est quelque chose de tellement utilisé et les gens ne pourront pas s'en passer.,oui,fre,eng,spa,,non,,,,,oui,pas_opinion,3.142857142857143,2,0,0,1,1,0,,oui,0,0,0,1,1,0,,tres_souvent
2011-09-18 17:49:37,consentement+questionnaire,18,452,,1,,0,0,0,0,0,0,0,,fre,spa,eng,,fre,spa,eng,ara_c,fre,spa,,,niveau_superieur,,bac_2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,34500,,iphone,,oui,plus de 5,20 a 50,20 a 50,oui,6,3,6,4,0,0,,redaction_ortho_standard,jamais,jamais,souvent,rarement,,,0,0,1,1,0,,0,0,0,0,,"On perd l'habitude d'écrire réellement et correctement notre langue maternelle, on ne pense plus à ponctuer, à mettre les accents, etc.","Oui pour les ados, les gens qui ne peuvent pas s'offrir les dernières technologies à la mode style iPad ou autre qui incluent la visio : on se parle en se voyant, chose plus ludique que le sms !",oui,fre,spa,eng,,non,,,,,oui_mais,ecriture_sms,7.333333333333333,6,1,0,1,1,0,,oui,1,0,0,1,1,0,,souvent
2011-09-18 22:13:53,consentement+questionnaire,22,374,,1,,0,0,0,0,0,0,0,,ita,eng,fre,,fre,ita,eng,,ita,,,,niveau_superieur,,bac_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34090,4,iphone,,oui,plus de 5,plus de 100,plus de 100,non,6,1,5,6,1,0,,redaction_melange,parfois,jamais,tres_souvent,tres_souvent,,,0,0,1,1,0,,1,0,0,1,parce que je suis occupé,"Les avantages des sms sont que nous pouvons joindre une personne sans forcément la déranger car elle peut lire le sms quand elle le désire & que le message ""reste"" ce qui est pratique pour communiquer une adresse par exemple.","Je pense que Facebook est entrain de prendre la place des sms. En effet très souvent les personnes se donnent rdv via les ""wall"" ""retrouve moi à Odysseum"" ou bien en s'identifiant dans le lieux, les personnes peuvent savoir où nous nous trouvons donc plus besoin de sms. ",oui,eng,fre,ita,ara_c,oui,eng,ita,fre,,oui,pas_opinion,5.238095238095238,4,1,0,1,0,1,réseaux sociaux,oui,1,1,0,1,1,0,,tres_souvent
2011-09-19 00:16:59,consentement+questionnaire,18,439,,1,,0,0,0,0,0,0,0,,fre,spa,,,fre,spa,eng,,fre,,,,niveau_superieur,,bac_1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34090,1,iphone,,oui,plus de 5,50 a 100,50 a 100,non,6,3,5,4,2,0,,redaction_ortho_standard,rarement,souvent,souvent,souvent,,,1,0,1,0,0,,1,0,0,0,,,,non,eng,,,,non,,,,,oui_mais,francais_standard,4.190476190476191,3,0,0,1,1,1,mes cours et des magasines,oui,1,1,0,1,1,0,,tres_souvent
2011-09-19 07:39:47,consentement+questionnaire,26,245,,1,,0,0,0,0,0,0,0,,fre,,,,eng,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34000,6,iphone,,oui,plus de 5,20 a 50,20 a 50,non,4,1,6,0,0,0,,redaction_melange,jamais,jamais,tres_souvent,parfois,,,1,1,1,0,0,,1,0,1,0,,"avantage: gain de temps
inconvénient: crée beaucoup de quiproquo!","oui, car tout le monde veut aller vite, et on ne prend même plus le temps d'appeler",oui,eng,fre,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,1,0,,oui,1,1,0,1,1,0,,tres_souvent
2011-09-19 07:41:44,consentement+questionnaire,18,325,1,,,0,0,0,0,0,0,0,,fre,eng,den,,fre,,,,fre,,,,niveau_superieur,,bac_1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,11100,10,blackberry,,oui,plus de 5,plus de 100,plus de 100,non,5,0,1,5,0,0,,redaction_ortho_standard,jamais,rarement,parfois,tres_souvent,,,1,0,1,1,0,,0,0,0,0,,Une lisibilité réduite (si on n'est pas habitué à lire ce genre d'écritures ca devient vite incompréhensible).,"Non, je pense qu'ils seront peu voir plus du tout utilisés, remplacés par les mail (comme c'est le cas au Japon) et les apllications de chat à l'image du Blackberry Messenger.",non,,,,,non,,,,,oui_mais,francais_standard,6.285714285714286,5,1,0,1,1,0,,oui,1,0,0,1,1,0,,tres_souvent
2011-09-19 08:07:24,consentement+questionnaire,41,80,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,34280,,iphone,,oui,3 a 5,20 a 50,20 a 50,oui,6,4,6,5,0,0,,redaction_melange,jamais,jamais,souvent,jamais,,,0,0,0,1,0,,1,0,0,0,,"l'écrit peut être mal perçu : un simple ""ok"" peut vouloir à la fois dire ""c'est bon tu me gonfles "" ou ""j'ai bien compris""...",oui ils seront encore utilisés et même avec la voix : on pourra les dicter.,non,,,,,non,,,,,oui_mais,pas_opinion,4.190476190476191,3,1,0,1,1,0,,oui,1,0,0,0,1,0,,parfois
2011-09-19 08:18:48,consentement+questionnaire,65,40,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,30620,25,iphone,,non,3 a 5,10 a 20,10 a 20,oui,4,4,6,4,0,0,,redaction_melange,jamais,jamais,tres_souvent,souvent,,,0,1,1,0,0,,1,0,1,0,,perte de l'orthographe,Oui de plus en plus par les jeunes générations,non,,,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,0,0,,oui,1,1,0,1,1,0,,tres_souvent
2011-09-19 08:43:45,consentement+questionnaire,28,449,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,,,,fre,,,,niveau_superieur,,bac_8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,34090,,iphone,,oui,plus de 5,20 a 50,20 a 50,oui,5,0,4,6,0,0,,redaction_melange,jamais,jamais,tres_souvent,tres_souvent,,,0,0,1,0,0,,1,0,0,0,,"Avantages : permet de faire plusieurs choses en même temps en attendant la réponse au sms envoyé (fonctionnement multi tâche ) permet d'aller à l'essentiel dans la conversation


Inconvénient : beaucoup de fautes d'accord (on en oublie les rudiments de la conjugaison)","Oui je le pense car nous sommes dans une logique de consommation immédiate.

Il faut que tout aille vite et que l'on puisse faire plusieurs choses à la fois. On devient multitâche et les smartphones fonctionnent un peu comme cela c'est pourquoi ils sont si populaires",oui,fre,eng,,,oui,fre,eng,,,oui,pas_opinion,3.142857142857143,2,1,1,0,1,0,,oui,1,0,0,0,1,0,,tres_souvent
2011-09-19 09:22:42,consentement+questionnaire,17,313,1,,,0,0,0,0,0,0,0,,fre,eng,,,fre,,,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34800,17,iphone,,oui,3 a 5,50 a 100,50 a 100,non,6,5,3,6,0,0,,redaction_melange,parfois,souvent,parfois,parfois,,,1,0,1,0,0,,0,1,1,0,,Rapide mais peu compréhensible des fois,"Sans doute, sa reste un moyen facile et efficace",oui,fre,eng,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,1,0,,oui,0,0,0,0,1,0,,parfois
2011-09-19 09:28:11,consentement+questionnaire,42,370,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,13810,,iphone,,oui,plus de 5,20 a 50,20 a 50,oui,5,2,6,5,0,0,,redaction_melange,souvent,jamais,tres_souvent,tres_souvent,,,1,1,1,0,0,,0,0,1,0,,L'oublie des règles de grammaire et d'orthographe ,Oui car les jeunes utilisent beaucoup cette manière de communiquer. ,non,,,,,oui,fre,eng,,,oui,pas_opinion,4.190476190476191,3,1,0,1,1,0,,oui,1,0,0,1,0,0,,parfois
2011-09-19 09:55:04,consentement+questionnaire,24,51,1,,,0,0,0,0,0,0,0,,fre,eng,spa,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,34000,5,classique,,oui,plus de 5,10 a 20,10 a 20,oui,5,3,4,6,1,4,Association (activités),redaction_melange,jamais,rarement,tres_souvent,parfois,,,1,0,0,0,1,communication asynchrone + laisse le temps de la reflexion,0,0,0,1,"pour des message court, information brèves","avantages :
- pour les messages monodirectionnels (type : ""je suis ici"")
- pour laisser le temps de la reflexion (""proposition de faire quelquechose"")
- pour gagner du temps sur la ""bienséance"" (=""bonjour, ça va, blablabla"") et aller directement vers l'objectif de la communication.
- pour faire passer un message dans un environnement bruyant (festival)
Inconvénients:
-prend du temps à l'écriture pour des messages longs
-moins spontanée (reflexion dans l’écriture)

","Oui, sous cette forme ou une autre pour le côté message écrit et court(par internet peut-être au lei du réseau GPRS)",non,,,,,oui,fre,eng,spa,,oui_mais,pas_opinion,4.190476190476191,3,1,1,1,0,1,article scientifique / présentation / magazines,oui,1,0,0,0,1,1,listes / dessins annotés,souvent
2011-09-19 10:09:19,consentement+questionnaire,30,299,1,,,0,0,0,0,0,0,0,,fre,spa,eng,,fre,,,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,34000,7,iphone,,oui,plus de 5,10 a 20,10 a 20,oui,4,2,2,4,0,0,,redaction_ortho_standard,jamais,jamais,souvent,parfois,,,0,1,0,0,0,,1,0,0,0,,,,non,,,,,oui,eng,spa,,,oui,francais_standard,4.190476190476191,3,1,0,0,1,0,,non,0,0,0,0,0,0,,
2011-09-19 10:12:58,consentement+questionnaire,23,118,,1,,0,0,0,0,0,0,0,,fre,spa,eng,,fre,spa,,,fre,spa,,,niveau_superieur,,bac_4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,34000,4,classique,,oui,plus de 5,plus de 100,plus de 100,non,5,3,5,6,0,0,,redaction_melange,souvent,parfois,tres_souvent,tres_souvent,,,1,1,0,0,0,,1,1,0,0,,"Elle détruit progressivement l'orthographe et sa richesse, et dénature le langage. Cela dit, elle est effectivement plus rapide, et, malheureusement, plus compréhensible pour certaines personnes.","Oui, ils sont un moyen rapide et peu coûteux de communiquer des idées précises. ",oui,fre,spa,eng,,oui,eng,fre,spa,,oui_mais,francais_standard,4.190476190476191,3,0,0,1,1,0,,oui,1,1,1,1,1,1,nouvelles ,tres_souvent
2011-09-19 10:11:17,consentement+questionnaire,51,233,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,cap_bep,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,assistante maternelle,34700,,blackberry,,non,plus de 5,10 a 20,10 a 20,non,5,0,6,0,0,0,,redaction_melange,jamais,rarement,souvent,souvent,,,1,1,1,0,0,,0,0,0,0,,"pour moi elle est incompréansive
mais pour les jeunes je pense que c'est plus rapide",oui pour ça rapidité et son coût modéré ,non,,,,,non,,,,,non,francais_standard,4.190476190476191,3,1,0,1,1,0,,oui,1,0,0,1,0,0,,souvent
2011-09-19 10:23:03,consentement+questionnaire,25,304,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,journaliste,75015,,iphone,,oui,plus de 5,20 a 50,20 a 50,oui,4,4,2,6,0,0,,redaction_formel_informel,tres_souvent,rarement,tres_souvent,tres_souvent,,,0,1,1,0,0,,1,0,0,0,,,,oui,fre,eng,,,non,,,,,oui,pas_opinion,4.190476190476191,3,1,0,1,1,0,,oui,1,0,1,1,0,0,,souvent
2011-09-19 10:22:32,consentement+questionnaire,26,338,1,,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,34470,13,iphone,,oui,plus de 5,50 a 100,50 a 100,oui,4,1,5,6,1,0,,redaction_formel_informel,parfois,parfois,tres_souvent,tres_souvent,,,1,1,1,1,0,,1,0,0,0,,"avantage : beaucoup plus facile à communiquer
inconvenient: impersonnel",oui car c'est un mode de communication qui n'implique pas forcément une réponse immédiate du destinataire,non,,,,,non,,,,,oui,pas_opinion,4.190476190476191,3,1,0,1,0,0,,oui,1,0,0,0,1,0,,souvent
